Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome_Uncapped,Attrition_Numeric,Age_Group,Tenure_Group,Cluster,Persona,PCA1,PCA2
44,No,Travel_Rarely,200,Research & Development,29,4,Other,4,Male,32,3,2,Research Scientist,4,Single,4541.0,Upto 5k,7744,1,No,25,4,2,0,20,3,3,20,11,13,17.0,4541,0,36-45,11-20 Yrs,1,Mid-Level Professionals,2.593,3.569
44,No,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1,Female,72,4,1,Research Scientist,4,Married,2011.0,Upto 5k,19982,1,No,13,3,4,1,10,5,3,10,5,7,7.0,2011,0,36-45,6-10 Yrs,1,Mid-Level Professionals,-0.2445,0.8695
44,No,Travel_Rarely,1099,Sales,5,3,Marketing,2,Male,88,3,5,Manager,2,Married,16583.5,15k+,8751,7,No,11,3,3,1,26,5,3,22,9,3,10.0,18213,0,36-45,20+ Yrs,2,Senior Leadership,4.917,0.537
44,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,3,Male,92,4,5,Manager,1,Divorced,16583.5,15k+,17477,1,No,14,3,4,2,26,4,2,25,9,14,13.0,19190,0,36-45,20+ Yrs,2,Senior Leadership,5.3823,1.3387
44,Yes,Travel_Rarely,621,Research & Development,15,3,Medical,1,Female,73,3,3,Healthcare Representative,4,Married,7978.0,5k-10k,14075,1,No,11,3,4,1,10,2,3,10,7,0,5.0,7978,1,36-45,6-10 Yrs,1,Mid-Level Professionals,1.0188,-0.0337
44,Yes,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1,Male,89,3,1,Laboratory Technician,1,Married,2362.0,Upto 5k,14669,4,No,12,3,3,0,10,4,4,3,2,1,2.0,2362,1,36-45,3-5 Yrs,0,Junior Core,-1.1125,-0.6625
44,No,Non-Travel,981,Research & Development,5,3,Life Sciences,3,Male,90,2,1,Laboratory Technician,3,Single,3162.0,Upto 5k,7973,3,No,14,3,4,0,7,5,3,5,2,0,3.0,3162,0,36-45,3-5 Yrs,0,Junior Core,-0.9902,-0.2652
44,No,Travel_Rarely,1467,Research & Development,20,3,Life Sciences,4,Male,49,3,1,Research Scientist,2,Single,3420.0,Upto 5k,21158,1,No,13,3,3,0,6,3,2,5,2,1,3.0,3420,0,36-45,3-5 Yrs,0,Junior Core,-1.0182,0.0104
44,No,Travel_Frequently,383,Sales,1,5,Marketing,1,Female,79,3,2,Sales Executive,3,Married,4768.0,Upto 5k,9282,7,No,12,3,3,1,11,4,2,1,0,0,0.0,4768,0,36-45,0-2 Yrs,0,Junior Core,-0.7029,-1.6079
44,No,Travel_Frequently,1193,Research & Development,2,1,Medical,2,Male,86,3,3,Manufacturing Director,3,Single,10209.0,10k-15k,19719,5,Yes,18,3,2,0,16,2,2,2,2,2,2.0,10209,0,36-45,0-2 Yrs,1,Mid-Level Professionals,0.8186,-1.7314
44,No,Travel_Rarely,136,Research & Development,28,3,Life Sciences,4,Male,32,3,4,Research Director,1,Married,16328.0,15k+,22074,3,No,13,3,3,1,24,1,4,20,6,14,17.0,16328,0,36-45,11-20 Yrs,2,Senior Leadership,4.8749,2.3893
44,No,Travel_Rarely,1313,Research & Development,7,3,Medical,2,Female,31,3,5,Research Director,4,Divorced,16583.5,15k+,3549,0,Yes,14,3,4,1,23,4,2,22,7,1,10.0,19049,0,36-45,20+ Yrs,2,Senior Leadership,4.7372,0.6253
44,No,Travel_Frequently,602,Human Resources,1,5,Human Resources,1,Male,37,3,2,Human Resources,4,Married,5743.0,5k-10k,10503,4,Yes,11,3,3,0,14,3,3,10,7,0,2.0,5743,0,36-45,6-10 Yrs,1,Mid-Level Professionals,0.3386,-0.5974
44,No,Travel_Rarely,528,Human Resources,1,3,Life Sciences,3,Female,44,3,1,Human Resources,4,Divorced,3195.0,Upto 5k,4167,4,Yes,18,3,1,3,8,2,3,2,2,2,2.0,3195,0,36-45,0-2 Yrs,0,Junior Core,-1.2119,-0.794
44,No,Travel_Rarely,921,Research & Development,2,3,Life Sciences,3,Female,96,4,3,Healthcare Representative,4,Married,7879.0,5k-10k,14810,1,Yes,19,3,2,1,9,2,3,8,7,6,7.0,7879,0,36-45,6-10 Yrs,1,Mid-Level Professionals,0.9969,-0.0277
44,Yes,Travel_Frequently,429,Research & Development,1,2,Medical,3,Male,99,3,1,Research Scientist,2,Divorced,2342.0,Upto 5k,11092,1,Yes,12,3,3,3,6,2,2,5,3,2,3.0,2342,1,36-45,3-5 Yrs,0,Junior Core,-1.1366,-0.2735
44,No,Travel_Rarely,170,Research & Development,1,4,Life Sciences,2,Male,78,4,2,Healthcare Representative,1,Married,5033.0,5k-10k,9364,2,No,15,3,4,1,10,5,3,2,0,2,2.0,5033,0,36-45,0-2 Yrs,0,Junior Core,-0.4896,-1.141
44,No,Travel_Rarely,1037,Research & Development,1,3,Medical,2,Male,42,3,1,Research Scientist,4,Single,2436.0,Upto 5k,13422,6,Yes,12,3,3,0,6,2,3,4,3,1,2.0,2436,0,36-45,3-5 Yrs,0,Junior Core,-1.2821,-0.5522
45,No,Travel_Rarely,1339,Research & Development,7,3,Life Sciences,2,Male,59,3,3,Research Scientist,1,Divorced,9724.0,5k-10k,18787,2,No,17,3,3,1,25,2,3,1,0,0,0.0,9724,0,36-45,0-2 Yrs,1,Mid-Level Professionals,1.1032,-2.275
45,No,Travel_Rarely,193,Research & Development,6,4,Other,4,Male,52,3,3,Research Director,1,Married,13245.0,10k-15k,15067,4,Yes,14,3,2,0,17,3,4,0,0,0,3.0,13245,0,36-45,0-2 Yrs,1,Mid-Level Professionals,1.1936,-1.8647
45,No,Travel_Rarely,1316,Research & Development,29,3,Medical,3,Male,83,3,1,Research Scientist,4,Single,3452.0,Upto 5k,9752,5,No,13,3,2,0,9,2,2,6,5,0,3.0,3452,0,36-45,6-10 Yrs,0,Junior Core,-0.7295,0.1603
45,No,Travel_Rarely,194,Research & Development,9,3,Life Sciences,2,Male,60,3,2,Laboratory Technician,2,Divorced,2348.0,Upto 5k,10901,8,No,18,3,3,1,20,2,1,17,9,0,15.0,2348,0,36-45,11-20 Yrs,1,Mid-Level Professionals,2.0217,2.6609
45,No,Travel_Rarely,1268,Sales,4,2,Life Sciences,3,Female,30,3,2,Sales Executive,1,Divorced,5006.0,5k-10k,6319,4,Yes,11,3,1,1,9,3,4,5,4,0,3.0,5006,0,36-45,3-5 Yrs,1,Mid-Level Professionals,-0.2305,-0.6727
45,No,Non-Travel,1195,Research & Development,2,2,Medical,1,Male,65,2,4,Manager,4,Married,16583.5,15k+,20462,9,No,23,4,4,1,22,1,3,20,8,11,8.0,16792,0,36-45,11-20 Yrs,2,Senior Leadership,3.9899,0.1694
45,No,Non-Travel,1052,Sales,6,3,Medical,4,Female,57,2,3,Sales Executive,4,Single,8865.0,5k-10k,16840,6,No,12,3,4,0,23,2,3,19,7,12,8.0,8865,0,36-45,11-20 Yrs,2,Senior Leadership,2.7781,0.7946
45,No,Travel_Rarely,252,Research & Development,1,3,Other,3,Male,70,4,5,Manager,4,Married,16583.5,15k+,15970,0,No,11,3,3,1,25,2,3,24,0,1,7.0,19202,0,36-45,20+ Yrs,2,Senior Leadership,4.7483,0.0282
45,No,Travel_Frequently,1199,Research & Development,7,4,Life Sciences,1,Male,77,4,2,Manufacturing Director,3,Married,6434.0,5k-10k,5118,4,No,17,3,4,1,9,1,3,3,2,0,3.0,6434,0,36-45,3-5 Yrs,1,Mid-Level Professionals,-0.2104,-0.8638
45,No,Travel_Rarely,1385,Research & Development,20,2,Medical,3,Male,79,3,4,Healthcare Representative,4,Married,13496.0,10k-15k,7501,0,Yes,14,3,2,0,21,2,3,20,7,4,10.0,13496,0,36-45,11-20 Yrs,2,Senior Leadership,3.7994,1.0757
45,No,Travel_Frequently,1249,Research & Development,7,3,Life Sciences,1,Male,97,3,3,Laboratory Technician,1,Divorced,5210.0,5k-10k,20308,1,No,18,3,1,1,24,2,3,24,9,9,11.0,5210,0,36-45,20+ Yrs,2,Senior Leadership,3.0553,1.9895
45,No,Travel_Rarely,549,Research & Development,8,4,Other,4,Male,75,3,2,Research Scientist,4,Married,3697.0,Upto 5k,9278,9,No,14,3,1,2,12,3,3,10,9,9,8.0,3697,0,36-45,6-10 Yrs,1,Mid-Level Professionals,0.5925,0.7902
45,No,Travel_Rarely,192,Research & Development,10,2,Life Sciences,1,Male,69,3,1,Research Scientist,4,Married,2654.0,Upto 5k,9655,3,No,21,4,4,2,8,3,2,2,2,0,3.0,2654,0,36-45,0-2 Yrs,0,Junior Core,-1.1362,-0.4493
45,No,Travel_Rarely,561,Sales,2,3,Other,4,Male,61,3,2,Sales Executive,2,Married,4805.0,Upto 5k,16177,0,No,19,3,2,1,9,3,4,8,7,3,7.0,4805,0,36-45,6-10 Yrs,1,Mid-Level Professionals,0.3047,0.314
45,Yes,Travel_Frequently,306,Sales,26,4,Life Sciences,1,Female,100,3,2,Sales Executive,1,Married,4286.0,Upto 5k,5630,2,No,14,3,4,2,5,4,3,1,1,0,0.0,4286,1,36-45,0-2 Yrs,0,Junior Core,-1.0674,-1.063
45,No,Travel_Rarely,954,Sales,2,2,Technical Degree,2,Male,46,1,2,Sales Representative,3,Single,6632.0,5k-10k,12388,0,No,13,3,1,0,9,3,3,8,7,3,1.0,6632,0,36-45,6-10 Yrs,0,Junior Core,-0.0524,-0.9409
45,No,Travel_Rarely,252,Research & Development,2,3,Life Sciences,2,Female,95,2,1,Research Scientist,3,Single,2274.0,Upto 5k,6153,1,No,14,3,4,0,1,3,3,1,0,0,0.0,2274,0,36-45,0-2 Yrs,0,Junior Core,-1.9369,-1.1084
45,No,Travel_Rarely,930,Sales,9,3,Marketing,4,Male,74,3,3,Sales Executive,1,Divorced,10761.0,10k-15k,19239,4,Yes,12,3,3,1,18,2,3,5,4,0,2.0,10761,0,36-45,3-5 Yrs,1,Mid-Level Professionals,1.2286,-1.4672
45,No,Non-Travel,805,Research & Development,4,2,Life Sciences,3,Male,57,3,2,Laboratory Technician,2,Married,4447.0,Upto 5k,23163,1,No,12,3,2,0,9,5,2,9,7,0,8.0,4447,0,36-45,6-10 Yrs,1,Mid-Level Professionals,0.4236,0.6443
45,No,Travel_Rarely,974,Research & Development,1,4,Medical,4,Female,91,3,1,Laboratory Technician,4,Divorced,2270.0,Upto 5k,11005,3,No,14,3,4,2,8,2,3,5,3,0,2.0,2270,0,36-45,3-5 Yrs,0,Junior Core,-1.0774,-0.5375
45,No,Non-Travel,248,Research & Development,23,2,Life Sciences,4,Male,42,3,2,Laboratory Technician,1,Married,3633.0,Upto 5k,14039,1,Yes,15,3,3,1,9,2,3,9,8,0,8.0,3633,0,36-45,6-10 Yrs,1,Mid-Level Professionals,0.3466,1.0373
45,No,Travel_Rarely,1234,Sales,11,2,Life Sciences,4,Female,90,3,4,Manager,4,Married,16583.5,15k+,5404,3,No,13,3,2,1,26,4,4,9,3,1,1.0,17650,0,36-45,6-10 Yrs,2,Senior Leadership,2.8905,-1.9759
45,No,Travel_Rarely,788,Human Resources,24,4,Medical,2,Male,36,3,1,Human Resources,2,Single,2177.0,Upto 5k,8318,1,No,16,3,1,0,6,3,3,6,3,0,4.0,2177,0,36-45,6-10 Yrs,0,Junior Core,-0.9526,0.3862
45,No,Non-Travel,1050,Sales,9,4,Life Sciences,2,Female,65,2,2,Sales Executive,3,Married,5593.0,5k-10k,17970,1,No,13,3,4,1,15,2,3,15,10,4,12.0,5593,0,36-45,11-20 Yrs,1,Mid-Level Professionals,1.6544,1.8222
45,No,Travel_Rarely,1457,Research & Development,7,3,Medical,1,Female,83,3,1,Research Scientist,3,Married,4477.0,Upto 5k,20100,4,Yes,19,3,3,1,7,2,2,3,2,0,2.0,4477,0,36-45,3-5 Yrs,0,Junior Core,-1.0359,-0.7016
45,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1,Female,94,1,5,Manager,2,Single,16583.5,15k+,2493,2,Yes,16,3,1,0,26,2,3,24,10,1,11.0,18824,1,36-45,20+ Yrs,2,Senior Leadership,5.1727,0.7954
45,No,Travel_Frequently,364,Research & Development,25,3,Medical,2,Female,83,3,5,Manager,2,Single,16583.5,15k+,13035,3,No,22,4,3,0,22,4,3,0,0,0,0.0,18061,0,36-45,0-2 Yrs,2,Senior Leadership,2.3976,-2.7853
45,No,Travel_Rarely,1038,Research & Development,20,3,Medical,2,Male,95,1,3,Healthcare Representative,1,Divorced,10851.0,10k-15k,19863,2,Yes,18,3,2,1,24,2,3,7,7,0,7.0,10851,0,36-45,6-10 Yrs,2,Senior Leadership,2.1865,-0.2545
45,No,Travel_Rarely,1448,Research & Development,29,3,Technical Degree,2,Male,55,3,3,Manufacturing Director,4,Married,9380.0,5k-10k,14720,4,Yes,18,3,4,2,10,4,4,3,1,1,2.0,9380,0,36-45,3-5 Yrs,1,Mid-Level Professionals,0.4834,-1.0483
45,No,Travel_Rarely,950,Research & Development,28,3,Technical Degree,4,Male,97,3,1,Research Scientist,4,Married,2132.0,Upto 5k,4585,4,No,20,4,4,1,8,3,3,5,4,0,3.0,2132,0,36-45,3-5 Yrs,0,Junior Core,-0.9906,0.1538
45,No,Travel_Rarely,538,Research & Development,1,4,Technical Degree,1,Male,66,3,3,Healthcare Representative,2,Divorced,7441.0,5k-10k,20933,1,No,12,3,1,3,10,4,3,10,8,7,7.0,7441,0,36-45,6-10 Yrs,1,Mid-Level Professionals,1.1773,0.0835
45,No,Travel_Rarely,1015,Research & Development,5,5,Medical,3,Female,50,1,2,Laboratory Technician,1,Single,5769.0,5k-10k,23447,1,Yes,14,3,1,0,10,3,3,10,7,1,4.0,5769,0,36-45,6-10 Yrs,1,Mid-Level Professionals,0.3212,-0.1156
45,No,Non-Travel,336,Sales,26,3,Marketing,1,Male,52,2,2,Sales Executive,1,Married,4385.0,Upto 5k,24162,1,No,15,3,1,1,10,2,3,10,7,4,5.0,4385,0,36-45,6-10 Yrs,1,Mid-Level Professionals,0.277,0.5382
45,No,Travel_Rarely,1329,Research & Development,2,2,Other,4,Female,59,2,2,Manufacturing Director,4,Divorced,5770.0,5k-10k,5388,1,No,19,3,1,2,10,3,3,10,7,3,9.0,5770,0,36-45,6-10 Yrs,1,Mid-Level Professionals,0.775,0.7877
45,No,Non-Travel,1238,Research & Development,1,1,Life Sciences,3,Male,74,2,3,Healthcare Representative,3,Married,10748.0,10k-15k,3395,3,No,23,4,4,1,25,3,2,23,15,14,4.0,10748,0,36-45,20+ Yrs,2,Senior Leadership,2.9843,0.1209
45,No,Travel_Rarely,1005,Research & Development,28,2,Technical Degree,4,Female,48,2,4,Research Director,2,Single,16583.5,15k+,17119,1,No,11,3,3,0,21,2,3,21,6,8,6.0,16704,0,36-45,20+ Yrs,2,Senior Leadership,3.8217,0.3588
45,No,Travel_Rarely,176,Human Resources,4,3,Life Sciences,3,Female,56,1,3,Human Resources,3,Married,9756.0,5k-10k,6595,4,No,21,4,3,2,9,2,4,5,0,0,3.0,9756,0,36-45,3-5 Yrs,1,Mid-Level Professionals,0.6722,-1.1529
45,No,Non-Travel,589,Sales,2,4,Life Sciences,3,Female,67,3,2,Sales Executive,3,Married,5154.0,5k-10k,19665,4,No,22,4,2,2,10,3,4,8,7,5,7.0,5154,0,36-45,6-10 Yrs,1,Mid-Level Professionals,0.4009,0.2765
45,No,Travel_Rarely,556,Research & Development,25,2,Life Sciences,2,Female,93,2,2,Manufacturing Director,4,Married,5906.0,5k-10k,23888,0,No,13,3,4,2,10,2,2,9,8,3,8.0,5906,0,36-45,6-10 Yrs,1,Mid-Level Professionals,0.6423,0.9254
45,No,Travel_Frequently,1297,Research & Development,1,4,Medical,2,Male,44,3,2,Healthcare Representative,3,Single,5399.0,5k-10k,14511,4,No,12,3,3,0,12,3,3,4,2,0,3.0,5399,0,36-45,3-5 Yrs,1,Mid-Level Professionals,-0.0747,-0.8836
45,No,Travel_Rarely,374,Sales,20,3,Life Sciences,4,Female,50,3,2,Sales Executive,3,Single,4850.0,Upto 5k,23333,8,No,15,3,3,0,8,3,3,5,3,0,1.0,4850,0,36-45,3-5 Yrs,0,Junior Core,-0.4827,-0.7382
46,No,Travel_Rarely,705,Sales,2,4,Marketing,2,Female,83,3,5,Manager,1,Single,16583.5,15k+,22822,3,No,12,3,4,0,22,2,2,2,2,2,3.0,18947,0,46-55,0-2 Yrs,2,Senior Leadership,2.8277,-2.5079
46,No,Travel_Frequently,1211,Sales,5,4,Marketing,1,Male,98,3,2,Sales Executive,4,Single,5772.0,5k-10k,20445,4,Yes,21,4,3,0,14,4,3,9,6,0,8.0,5772,0,46-55,6-10 Yrs,1,Mid-Level Professionals,0.8991,0.4577
46,No,Travel_Rarely,945,Human Resources,5,2,Medical,2,Male,80,3,2,Human Resources,2,Divorced,5021.0,5k-10k,10425,8,Yes,22,4,4,1,16,2,3,4,2,0,2.0,5021,0,46-55,3-5 Yrs,1,Mid-Level Professionals,0.0749,-1.0918
46,Yes,Travel_Rarely,669,Sales,9,2,Medical,3,Male,64,2,3,Sales Executive,4,Single,9619.0,5k-10k,13596,1,No,16,3,4,0,9,3,3,9,8,4,7.0,9619,1,46-55,6-10 Yrs,1,Mid-Level Professionals,1.318,-0.0027
46,No,Travel_Frequently,638,Research & Development,1,3,Medical,3,Male,40,2,3,Healthcare Representative,1,Married,10673.0,10k-15k,3142,2,Yes,13,3,3,1,21,5,2,10,9,9,5.0,10673,0,46-55,6-10 Yrs,2,Senior Leadership,2.0286,-0.7183
46,No,Travel_Rarely,526,Sales,1,2,Marketing,2,Female,92,3,3,Sales Executive,1,Divorced,10453.0,10k-15k,2137,1,No,25,4,3,3,24,2,3,24,13,15,7.0,10453,0,46-55,20+ Yrs,2,Senior Leadership,3.268,0.7698
46,No,Travel_Rarely,644,Research & Development,1,4,Medical,4,Male,97,3,3,Healthcare Representative,1,Divorced,9396.0,5k-10k,12368,7,No,16,3,3,1,17,3,3,4,2,0,3.0,9396,0,46-55,3-5 Yrs,1,Mid-Level Professionals,1.0885,-1.4489
46,No,Travel_Rarely,488,Sales,2,3,Technical Degree,3,Female,75,1,4,Manager,2,Married,16583.5,15k+,14977,3,Yes,12,3,2,1,28,2,2,7,7,7,7.0,16872,0,46-55,6-10 Yrs,2,Senior Leadership,3.462,-1.2303
46,No,Non-Travel,1144,Research & Development,7,4,Medical,3,Female,30,3,2,Manufacturing Director,3,Married,5258.0,5k-10k,16044,2,No,14,3,3,0,7,2,4,1,0,0,0.0,5258,0,46-55,0-2 Yrs,0,Junior Core,-0.8164,-1.5416
46,No,Travel_Rarely,1485,Research & Development,18,3,Medical,3,Female,87,3,2,Manufacturing Director,3,Divorced,4810.0,Upto 5k,26314,2,No,14,3,3,1,19,5,2,10,7,0,8.0,4810,0,46-55,6-10 Yrs,1,Mid-Level Professionals,1.1698,0.7451
46,No,Travel_Rarely,1009,Research & Development,2,3,Life Sciences,1,Male,51,3,4,Research Director,3,Married,16583.5,15k+,2288,6,No,13,3,3,0,26,2,1,3,2,0,1.0,17861,0,46-55,3-5 Yrs,2,Senior Leadership,2.5388,-2.6721
46,No,Travel_Rarely,1125,Sales,10,3,Marketing,3,Female,94,2,3,Sales Executive,4,Married,9071.0,5k-10k,11563,2,Yes,19,3,3,1,15,3,3,3,2,1,2.0,9071,0,46-55,3-5 Yrs,1,Mid-Level Professionals,0.7826,-1.505
46,No,Travel_Frequently,1034,Research & Development,18,1,Medical,1,Female,86,3,3,Healthcare Representative,3,Married,10527.0,10k-15k,8984,5,No,11,3,4,0,28,3,2,2,2,1,2.0,10527,0,46-55,0-2 Yrs,2,Senior Leadership,1.6543,-1.7499
46,No,Travel_Rarely,566,Research & Development,7,2,Medical,4,Male,75,3,3,Manufacturing Director,3,Divorced,10845.0,10k-15k,24208,6,No,13,3,2,1,13,3,3,8,7,0,7.0,10845,0,46-55,6-10 Yrs,1,Mid-Level Professionals,1.6204,-0.2607
46,No,Travel_Rarely,430,Research & Development,1,4,Medical,4,Male,40,3,5,Research Director,4,Divorced,16583.5,15k+,21445,9,No,17,3,4,2,23,0,3,2,2,2,2.0,19627,0,46-55,0-2 Yrs,2,Senior Leadership,2.7966,-2.735
46,No,Travel_Rarely,1003,Research & Development,8,4,Life Sciences,4,Female,74,2,2,Research Scientist,1,Divorced,4615.0,Upto 5k,21029,8,Yes,23,4,1,3,19,2,3,16,13,1,7.0,4615,0,46-55,11-20 Yrs,1,Mid-Level Professionals,1.4406,0.8729
46,No,Travel_Rarely,406,Sales,3,1,Marketing,1,Male,52,3,4,Manager,3,Married,16583.5,15k+,15596,3,No,12,3,4,1,23,3,3,12,9,4,9.0,17465,0,46-55,11-20 Yrs,2,Senior Leadership,3.6646,-0.3338
46,No,Travel_Rarely,1402,Sales,2,3,Marketing,3,Female,69,3,4,Manager,1,Married,16583.5,15k+,24097,8,No,23,4,1,0,28,2,3,26,15,15,9.0,17048,0,46-55,20+ Yrs,2,Senior Leadership,4.8649,0.7055
46,No,Travel_Rarely,1450,Research & Development,15,2,Life Sciences,4,Male,52,3,5,Research Director,2,Married,16583.5,15k+,10849,5,No,11,3,1,1,25,2,3,4,2,0,3.0,19081,0,46-55,3-5 Yrs,2,Senior Leadership,3.1417,-2.1596
46,No,Travel_Rarely,150,Research & Development,2,4,Technical Degree,4,Male,60,3,2,Manufacturing Director,4,Divorced,7379.0,5k-10k,17433,2,No,11,3,3,1,12,3,2,6,3,1,4.0,7379,0,46-55,6-10 Yrs,1,Mid-Level Professionals,0.387,-0.6665
46,No,Travel_Rarely,168,Sales,4,2,Marketing,4,Female,33,2,5,Manager,2,Married,16583.5,15k+,9946,2,No,14,3,3,1,26,2,3,11,4,0,8.0,18789,0,46-55,11-20 Yrs,2,Senior Leadership,4.1024,-0.8472
46,No,Travel_Rarely,991,Human Resources,1,2,Life Sciences,4,Female,44,3,1,Human Resources,1,Single,3423.0,Upto 5k,22957,6,No,12,3,3,0,10,3,4,7,6,5,7.0,3423,0,46-55,6-10 Yrs,1,Mid-Level Professionals,-0.2173,0.4409
46,Yes,Travel_Rarely,377,Sales,9,3,Marketing,1,Male,52,3,3,Sales Executive,4,Divorced,10096.0,10k-15k,15986,4,No,11,3,1,1,28,1,4,7,7,4,3.0,10096,1,46-55,6-10 Yrs,2,Senior Leadership,2.0187,-1.2888
46,No,Travel_Rarely,228,Sales,3,3,Life Sciences,3,Female,51,3,4,Manager,2,Married,16583.5,15k+,11380,8,No,12,3,4,1,23,2,4,13,12,5,1.0,16606,0,46-55,11-20 Yrs,2,Senior Leadership,3.0012,-1.7848
46,No,Travel_Rarely,563,Sales,1,4,Life Sciences,4,Male,56,4,4,Manager,1,Single,16583.5,15k+,3156,1,No,15,3,2,0,27,5,1,26,0,0,12.0,17567,0,46-55,20+ Yrs,2,Senior Leadership,5.0772,1.2794
46,No,Travel_Rarely,717,Research & Development,13,4,Life Sciences,3,Male,34,3,2,Healthcare Representative,2,Single,5562.0,5k-10k,9697,6,No,14,3,4,0,19,3,3,10,7,0,9.0,5562,0,46-55,6-10 Yrs,1,Mid-Level Professionals,1.3366,0.8023
46,No,Travel_Rarely,1277,Sales,2,3,Life Sciences,3,Male,74,3,3,Sales Executive,4,Divorced,10368.0,10k-15k,5596,4,Yes,12,3,2,1,13,5,2,10,6,0,3.0,10368,0,46-55,6-10 Yrs,1,Mid-Level Professionals,1.334,-0.9272
46,No,Travel_Rarely,734,Research & Development,2,4,Medical,3,Male,46,3,5,Research Director,4,Divorced,16583.5,15k+,14218,7,Yes,17,3,3,1,24,3,3,2,1,2,2.0,19328,0,46-55,0-2 Yrs,2,Senior Leadership,2.8572,-2.7341
46,No,Non-Travel,849,Sales,26,2,Life Sciences,2,Male,98,2,2,Sales Executive,2,Single,7991.0,5k-10k,25166,8,No,15,3,3,0,6,3,3,2,2,2,2.0,7991,0,46-55,0-2 Yrs,0,Junior Core,-0.341,-0.8709
46,Yes,Travel_Rarely,261,Research & Development,21,2,Medical,4,Female,66,3,2,Healthcare Representative,2,Married,8926.0,5k-10k,10842,4,No,22,4,4,1,13,2,4,9,7,3,7.0,8926,1,46-55,6-10 Yrs,1,Mid-Level Professionals,1.0797,0.393
46,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578.0,5k-10k,19989,3,No,14,3,3,1,12,4,2,9,8,4,7.0,8578,0,46-55,6-10 Yrs,1,Mid-Level Professionals,1.3885,-0.1221
46,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,Female,45,4,4,Sales Executive,1,Divorced,13225.0,10k-15k,7739,2,No,12,3,4,1,25,5,3,19,17,2,8.0,13225,0,46-55,11-20 Yrs,2,Senior Leadership,3.797,0.2056
46,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,3,Female,64,3,3,Sales Executive,2,Married,7314.0,5k-10k,14011,5,No,21,4,3,3,14,2,3,8,7,0,7.0,7314,1,46-55,6-10 Yrs,1,Mid-Level Professionals,1.3171,-0.0199
47,Yes,Non-Travel,666,Research & Development,29,4,Life Sciences,1,Male,88,3,3,Manager,2,Married,11849.0,10k-15k,10268,1,Yes,12,3,4,1,10,2,2,10,7,9,9.0,11849,1,46-55,6-10 Yrs,1,Mid-Level Professionals,1.8994,0.6386
47,No,Travel_Rarely,1482,Research & Development,5,5,Life Sciences,4,Male,42,3,5,Research Director,3,Married,16583.5,15k+,16375,4,No,11,3,2,1,21,2,3,3,2,1,1.0,18300,0,46-55,3-5 Yrs,2,Senior Leadership,2.6883,-2.7793
47,No,Travel_Frequently,1309,Sales,4,1,Medical,2,Male,99,3,2,Sales Representative,3,Single,2976.0,Upto 5k,25751,3,No,19,3,1,0,5,3,3,0,0,0,0.0,2976,0,46-55,0-2 Yrs,0,Junior Core,-1.2006,-1.5537
47,No,Travel_Rarely,983,Research & Development,2,2,Medical,1,Female,65,3,2,Manufacturing Director,4,Divorced,5070.0,5k-10k,7389,5,No,13,3,3,3,20,2,3,5,0,0,4.0,5070,0,46-55,3-5 Yrs,1,Mid-Level Professionals,0.6031,-0.7955
47,No,Travel_Rarely,703,Sales,14,4,Marketing,4,Male,42,3,2,Sales Executive,1,Single,4960.0,Upto 5k,11825,2,No,12,3,4,0,20,2,3,7,7,1,7.0,4960,0,46-55,6-10 Yrs,1,Mid-Level Professionals,0.9975,0.1676
47,No,Travel_Frequently,217,Sales,3,3,Medical,4,Female,49,3,4,Sales Executive,3,Divorced,13770.0,10k-15k,10225,9,Yes,12,3,4,2,28,2,2,22,2,11,13.0,13770,0,46-55,20+ Yrs,2,Senior Leadership,4.7187,1.2835
47,Yes,Travel_Frequently,719,Sales,27,2,Life Sciences,2,Female,77,4,2,Sales Executive,3,Single,6397.0,5k-10k,10339,4,Yes,12,3,4,0,8,2,3,5,4,1,3.0,6397,1,46-55,3-5 Yrs,1,Mid-Level Professionals,-0.0639,-0.4006
47,No,Travel_Rarely,202,Research & Development,2,2,Other,3,Female,33,3,4,Manager,4,Married,16583.5,15k+,12982,1,Yes,11,3,3,1,26,3,2,26,14,3,0.0,16752,0,46-55,20+ Yrs,2,Senior Leadership,3.9631,-1.0261
